{'number': 225, 'schoenflies': 'Oh^5', 'international': 'Fm-3m', 'pointgroup_schoenflies': 'Oh', 'pointgroup_international': 'm-3m', 'lattice_type': 'Cubic'}   SnTe   mp-num    N_points: 5000 

         energy                dos          total_dos 
      4.2560000           1.6780000         17.2100000     
      4.2570000           1.6780000         17.2100000     
      4.2590000           1.6790000         17.2200000     
      4.2600000           1.6790000         17.2200000     
      4.2620000           1.6800000         17.2200000     
      4.2640000           1.6800000         17.2300000     
      4.2650000           1.6810000         17.2300000     
      4.2670000           1.6810000         17.2300000     
      4.2680000           1.6810000         17.2300000     
      4.2700000           1.6820000         17.2400000     
      4.2720000           1.6820000         17.2400000     
      4.2730000           1.6820000         17.2400000     
      4.2750000           1.6830000         17.2400000     
      4.2760000           1.6830000         17.2500000     
      4.2780000           1.6830000         17.2500000     
      4.2800000           1.6840000         17.2500000     
      4.2810000           1.6840000         17.2500000     
      4.2830000           1.6840000         17.2600000     
      4.2840000           1.6850000         17.2600000     
      4.2860000           1.6850000         17.2600000     
      4.2880000           1.6850000         17.2700000     
      4.2890000           1.6860000         17.2700000     
      4.2910000           1.6860000         17.2700000     
      4.2920000           1.6860000         17.2700000     
      4.2940000           1.6860000         17.2800000     
      4.2960000           1.6870000         17.2800000     
      4.2970000           1.6870000         17.2800000     
      4.2990000           1.6870000         17.2800000     
      4.3000000           1.6870000         17.2900000     
      4.3020000           1.6880000         17.2900000     
      4.3040000           1.6880000         17.2900000     
      4.3050000           1.6880000         17.3000000     
      4.3070000           1.6880000         17.3000000     
      4.3080000           1.6880000         17.3000000     
      4.3100000           1.6880000         17.3000000     
      4.3120000           1.6890000         17.3100000     
      4.3130000           1.6890000         17.3100000     
      4.3150000           1.6890000         17.3100000     
      4.3160000           1.6890000         17.3100000     
      4.3180000           1.6890000         17.3200000     
      4.3200000           1.6890000         17.3200000     
      4.3210000           1.6890000         17.3200000     
      4.3230000           1.6900000         17.3300000     
      4.3240000           1.6900000         17.3300000     
      4.3260000           1.6900000         17.3300000     
      4.3280000           1.6900000         17.3300000     
      4.3290000           1.6900000         17.3400000     
      4.3310000           1.6900000         17.3400000     
      4.3320000           1.6900000         17.3400000     
      4.3340000           1.6900000         17.3400000     
      4.3360000           1.6900000         17.3500000     
      4.3370000           1.6900000         17.3500000     
      4.3390000           1.6900000         17.3500000     
      4.3400000           1.6900000         17.3500000     
      4.3420000           1.6900000         17.3600000     
      4.3440000           1.6900000         17.3600000     
      4.3450000           1.6910000         17.3600000     
      4.3470000           1.6910000         17.3700000     
      4.3480000           1.6910000         17.3700000     
      4.3500000           1.6910000         17.3700000     
      4.3520000           1.6910000         17.3700000     
      4.3530000           1.6910000         17.3800000     
      4.3550000           1.6910000         17.3800000     
      4.3560000           1.6920000         17.3800000     
      4.3580000           1.6920000         17.3800000     
      4.3600000           1.6920000         17.3900000     
      4.3610000           1.6920000         17.3900000     
      4.3630000           1.6920000         17.3900000     
      4.3640000           1.6920000         17.4000000     
      4.3660000           1.6920000         17.4000000     
      4.3680000           1.6920000         17.4000000     
      4.3690000           1.6920000         17.4000000     
      4.3710000           1.6920000         17.4100000     
      4.3720000           1.6920000         17.4100000     
      4.3740000           1.6930000         17.4100000     
      4.3760000           1.6930000         17.4100000     
      4.3770000           1.6930000         17.4200000     
      4.3790000           1.6930000         17.4200000     
      4.3800000           1.6930000         17.4200000     
      4.3820000           1.6930000         17.4300000     
      4.3840000           1.6930000         17.4300000     
      4.3850000           1.6930000         17.4300000     
      4.3870000           1.6930000         17.4300000     
      4.3880000           1.6930000         17.4400000     
      4.3900000           1.6930000         17.4400000     
      4.3920000           1.6930000         17.4400000     
      4.3930000           1.6930000         17.4400000     
      4.3950000           1.6930000         17.4500000     
      4.3960000           1.6930000         17.4500000     
      4.3980000           1.6930000         17.4500000     
      4.4000000           1.6930000         17.4600000     
      4.4010000           1.6940000         17.4600000     
      4.4030000           1.6950000         17.4600000     
      4.4040000           1.6960000         17.4600000     
      4.4060000           1.6970000         17.4700000     
      4.4080000           1.6980000         17.4700000     
      4.4090000           1.7000000         17.4700000     
      4.4110000           1.7020000         17.4700000     
      4.4120000           1.7040000         17.4800000     
      4.4140000           1.7060000         17.4800000     
      4.4160000           1.7080000         17.4800000     
      4.4170000           1.7110000         17.4800000     
      4.4190000           1.7130000         17.4900000     
      4.4200000           1.7160000         17.4900000     
      4.4220000           1.7200000         17.4900000     
      4.4240000           1.7230000         17.5000000     
      4.4250000           1.7270000         17.5000000     
      4.4270000           1.7300000         17.5000000     
      4.4280000           1.7350000         17.5000000     
      4.4300000           1.7390000         17.5100000     
      4.4320000           1.7430000         17.5100000     
      4.4330000           1.7480000         17.5100000     
      4.4350000           1.7530000         17.5200000     
      4.4360000           1.7580000         17.5200000     
      4.4380000           1.7630000         17.5200000     
      4.4400000           1.7690000         17.5200000     
      4.4410000           1.7740000         17.5300000     
      4.4430000           1.7800000         17.5300000     
      4.4440000           1.7860000         17.5300000     
      4.4460000           1.7920000         17.5400000     
      4.4480000           1.7950000         17.5400000     
      4.4490000           1.7940000         17.5400000     
      4.4510000           1.7920000         17.5400000     
      4.4520000           1.7910000         17.5500000     
      4.4540000           1.7900000         17.5500000     
      4.4560000           1.7880000         17.5500000     
      4.4570000           1.7870000         17.5600000     
      4.4590000           1.7860000         17.5600000     
      4.4600000           1.7840000         17.5600000     
      4.4620000           1.7830000         17.5600000     
      4.4640000           1.7820000         17.5700000     
      4.4650000           1.7800000         17.5700000     
      4.4670000           1.7790000         17.5700000     
      4.4680000           1.7780000         17.5800000     
      4.4700000           1.7760000         17.5800000     
      4.4720000           1.7750000         17.5800000     
      4.4730000           1.7740000         17.5800000     
      4.4750000           1.7730000         17.5900000     
      4.4760000           1.7710000         17.5900000     
      4.4780000           1.7700000         17.5900000     
      4.4800000           1.7690000         17.6000000     
      4.4810000           1.7680000         17.6000000     
      4.4830000           1.7660000         17.6000000     
      4.4840000           1.7650000         17.6000000     
      4.4860000           1.7640000         17.6100000     
      4.4880000           1.7630000         17.6100000     
      4.4890000           1.7620000         17.6100000     
      4.4910000           1.7600000         17.6100000     
      4.4920000           1.7590000         17.6200000     
      4.4940000           1.7580000         17.6200000     
      4.4960000           1.7570000         17.6200000     
      4.4970000           1.7560000         17.6300000     
      4.4990000           1.7540000         17.6300000     
      4.5000000           1.7530000         17.6300000     
      4.5020000           1.7520000         17.6300000     
      4.5040000           1.7510000         17.6400000     
      4.5050000           1.7500000         17.6400000     
      4.5070000           1.7490000         17.6400000     
      4.5080000           1.7480000         17.6500000     
      4.5100000           1.7460000         17.6500000     
      4.5120000           1.7450000         17.6500000     
      4.5130000           1.7440000         17.6500000     
      4.5150000           1.7430000         17.6600000     
      4.5160000           1.7420000         17.6600000     
      4.5180000           1.7410000         17.6600000     
      4.5200000           1.7400000         17.6700000     
      4.5210000           1.7390000         17.6700000     
      4.5230000           1.7380000         17.6700000     
      4.5240000           1.7370000         17.6700000     
      4.5260000           1.7360000         17.6800000     
      4.5280000           1.7350000         17.6800000     
      4.5290000           1.7340000         17.6800000     
      4.5310000           1.7330000         17.6800000     
      4.5320000           1.7320000         17.6900000     
      4.5340000           1.7310000         17.6900000     
      4.5360000           1.7290000         17.6900000     
      4.5370000           1.7280000         17.7000000     
      4.5390000           1.7260000         17.7000000     
      4.5400000           1.7250000         17.7000000     
      4.5420000           1.7240000         17.7000000     
      4.5440000           1.7220000         17.7100000     
      4.5450000           1.7210000         17.7100000     
      4.5470000           1.7200000         17.7100000     
      4.5480000           1.7190000         17.7200000     
      4.5500000           1.7190000         17.7200000     
      4.5520000           1.7180000         17.7200000     
      4.5530000           1.7170000         17.7200000     
      4.5550000           1.7170000         17.7300000     
      4.5560000           1.7160000         17.7300000     
      4.5580000           1.7160000         17.7300000     
      4.5600000           1.7150000         17.7300000     
      4.5610000           1.7150000         17.7400000     
      4.5630000           1.7150000         17.7400000     
      4.5640000           1.7150000         17.7400000     
      4.5660000           1.7150000         17.7500000     
      4.5680000           1.7150000         17.7500000     
      4.5690000           1.7150000         17.7500000     
      4.5710000           1.7150000         17.7500000     
      4.5720000           1.7150000         17.7600000     
      4.5740000           1.7160000         17.7600000     
      4.5760000           1.7160000         17.7600000     
      4.5770000           1.7160000         17.7600000     
      4.5790000           1.7170000         17.7700000     
      4.5800000           1.7170000         17.7700000     
      4.5820000           1.7180000         17.7700000     
      4.5840000           1.7180000         17.7800000     
      4.5850000           1.7190000         17.7800000     
      4.5870000           1.7200000         17.7800000     
      4.5880000           1.7200000         17.7800000     
      4.5900000           1.7210000         17.7900000     
      4.5920000           1.7220000         17.7900000     
      4.5930000           1.7230000         17.7900000     
      4.5950000           1.7240000         17.7900000     
      4.5960000           1.7240000         17.8000000     
      4.5980000           1.7250000         17.8000000     
      4.6000000           1.7260000         17.8000000     
      4.6010000           1.7280000         17.8100000     
      4.6030000           1.7290000         17.8100000     
      4.6040000           1.7300000         17.8100000     
      4.6060000           1.7310000         17.8100000     
      4.6080000           1.7320000         17.8200000     
      4.6090000           1.7340000         17.8200000     
      4.6110000           1.7350000         17.8200000     
      4.6120000           1.7360000         17.8300000     
      4.6140000           1.7380000         17.8300000     
      4.6160000           1.7390000         17.8300000     
      4.6170000           1.7410000         17.8300000     
      4.6190000           1.7420000         17.8400000     
      4.6200000           1.7440000         17.8400000     
      4.6220000           1.7450000         17.8400000     
      4.6240000           1.7470000         17.8400000     
      4.6250000           1.7490000         17.8500000     
      4.6270000           1.7510000         17.8500000     
      4.6280000           1.7530000         17.8500000     
      4.6300000           1.7550000         17.8600000     
      4.6320000           1.7570000         17.8600000     
      4.6330000           1.7590000         17.8600000     
      4.6350000           1.7610000         17.8600000     
      4.6360000           1.7630000         17.8700000     
      4.6380000           1.7660000         17.8700000     
      4.6400000           1.7680000         17.8700000     
      4.6410000           1.7700000         17.8800000     
      4.6430000           1.7730000         17.8800000     
      4.6440000           1.7750000         17.8800000     
      4.6460000           1.7780000         17.8800000     
      4.6480000           1.7810000         17.8900000     
      4.6490000           1.7830000         17.8900000     
      4.6510000           1.7860000         17.8900000     
      4.6520000           1.7890000         17.9000000     
      4.6540000           1.7920000         17.9000000     
      4.6560000           1.7950000         17.9000000     
      4.6570000           1.7980000         17.9000000     
      4.6590000           1.8020000         17.9100000     
      4.6600000           1.8050000         17.9100000     
      4.6620000           1.8080000         17.9100000     
      4.6640000           1.8120000         17.9200000     
      4.6650000           1.8160000         17.9200000     
      4.6670000           1.8190000         17.9200000     
      4.6680000           1.8230000         17.9200000     
      4.6700000           1.8270000         17.9300000     
      4.6720000           1.8310000         17.9300000     
      4.6730000           1.8350000         17.9300000     
      4.6750000           1.8390000         17.9400000     
      4.6760000           1.8430000         17.9400000     
      4.6780000           1.8470000         17.9400000     
      4.6800000           1.8510000         17.9500000     
      4.6810000           1.8550000         17.9500000     
      4.6830000           1.8590000         17.9500000     
      4.6840000           1.8640000         17.9500000     
      4.6860000           1.8680000         17.9600000     
      4.6880000           1.8720000         17.9600000     
      4.6890000           1.8760000         17.9600000     
      4.6910000           1.8800000         17.9700000     
      4.6920000           1.8840000         17.9700000     
      4.6940000           1.8890000         17.9700000     
      4.6960000           1.8930000         17.9800000     
      4.6970000           1.8970000         17.9800000     
      4.6990000           1.9010000         17.9800000     
      4.7000000           1.9050000         17.9800000     
      4.7020000           1.9100000         17.9900000     
      4.7040000           1.9140000         17.9900000     
      4.7050000           1.9180000         17.9900000     
      4.7070000           1.9230000         18.0000000     
      4.7080000           1.9270000         18.0000000     
      4.7100000           1.9310000         18.0000000     
      4.7120000           1.9360000         18.0100000     
      4.7130000           1.9400000         18.0100000     
      4.7150000           1.9440000         18.0100000     
      4.7160000           1.9490000         18.0200000     
      4.7180000           1.9530000         18.0200000     
      4.7200000           1.9580000         18.0200000     
      4.7210000           1.9620000         18.0200000     
      4.7230000           1.9670000         18.0300000     
      4.7240000           1.9710000         18.0300000     
      4.7260000           1.9760000         18.0300000     
      4.7280000           1.9800000         18.0400000     
      4.7290000           1.9850000         18.0400000     
      4.7310000           1.9890000         18.0400000     
      4.7320000           1.9940000         18.0500000     
      4.7340000           1.9980000         18.0500000     
      4.7360000           2.0030000         18.0500000     
      4.7370000           2.0070000         18.0600000     
      4.7390000           2.0030000         18.0600000     
      4.7400000           1.9920000         18.0600000     
      4.7420000           1.9720000         18.0700000     
      4.7440000           1.9450000         18.0700000     
      4.7450000           1.9100000         18.0700000     
      4.7470000           1.8670000         18.0800000     
      4.7480000           1.8230000         18.0800000     
      4.7500000           1.8230000         18.0800000     
      4.7520000           1.8230000         18.0800000     
      4.7530000           1.8230000         18.0900000     
      4.7550000           1.8230000         18.0900000     
      4.7560000           1.8230000         18.0900000     
      4.7580000           1.8230000         18.1000000     
      4.7600000           1.8220000         18.1000000     
      4.7610000           1.8220000         18.1000000     
      4.7630000           1.8220000         18.1000000     
      4.7640000           1.8210000         18.1100000     
      4.7660000           1.8210000         18.1100000     
      4.7680000           1.8200000         18.1100000     
      4.7690000           1.8190000         18.1200000     
      4.7710000           1.8190000         18.1200000     
      4.7720000           1.8180000         18.1200000     
      4.7740000           1.8170000         18.1200000     
      4.7760000           1.8160000         18.1300000     
      4.7770000           1.8150000         18.1300000     
      4.7790000           1.8140000         18.1300000     
      4.7800000           1.8130000         18.1400000     
      4.7820000           1.8120000         18.1400000     
      4.7840000           1.8110000         18.1400000     
      4.7850000           1.8100000         18.1400000     
      4.7870000           1.8080000         18.1500000     
      4.7880000           1.8070000         18.1500000     
      4.7900000           1.8060000         18.1500000     
      4.7920000           1.8040000         18.1600000     
      4.7930000           1.8030000         18.1600000     
      4.7950000           1.8010000         18.1600000     
      4.7960000           1.8000000         18.1700000     
      4.7980000           1.7980000         18.1700000     
      4.8000000           1.7970000         18.1700000     
      4.8010000           1.7950000         18.1700000     
      4.8030000           1.7930000         18.1800000     
      4.8040000           1.7900000         18.1800000     
      4.8060000           1.7880000         18.1800000     
      4.8080000           1.7860000         18.1900000     
      4.8090000           1.7840000         18.1900000     
      4.8110000           1.7820000         18.1900000     
      4.8120000           1.7800000         18.1900000     
      4.8140000           1.7780000         18.2000000     
      4.8160000           1.7760000         18.2000000     
      4.8170000           1.7730000         18.2000000     
      4.8190000           1.7710000         18.2100000     
      4.8200000           1.7690000         18.2100000     
      4.8220000           1.7670000         18.2100000     
      4.8240000           1.7650000         18.2100000     
      4.8250000           1.7630000         18.2200000     
      4.8270000           1.7610000         18.2200000     
      4.8280000           1.7580000         18.2200000     
      4.8300000           1.7560000         18.2200000     
      4.8320000           1.7540000         18.2300000     
      4.8330000           1.7520000         18.2300000     
      4.8350000           1.7500000         18.2300000     
      4.8360000           1.7470000         18.2400000     
      4.8380000           1.7450000         18.2400000     
      4.8400000           1.7430000         18.2400000     
      4.8410000           1.7410000         18.2400000     
      4.8430000           1.7380000         18.2500000     
      4.8440000           1.7360000         18.2500000     
      4.8460000           1.7340000         18.2500000     
      4.8480000           1.7320000         18.2600000     
      4.8490000           1.7290000         18.2600000     
      4.8510000           1.7270000         18.2600000     
      4.8520000           1.7250000         18.2600000     
      4.8540000           1.7230000         18.2700000     
      4.8560000           1.7200000         18.2700000     
      4.8570000           1.7180000         18.2700000     
      4.8590000           1.7160000         18.2700000     
      4.8600000           1.7130000         18.2800000     
      4.8620000           1.7110000         18.2800000     
      4.8640000           1.7090000         18.2800000     
      4.8650000           1.7060000         18.2900000     
      4.8670000           1.7040000         18.2900000     
      4.8680000           1.7020000         18.2900000     
      4.8700000           1.6990000         18.2900000     
      4.8720000           1.6970000         18.3000000     
      4.8730000           1.6940000         18.3000000     
      4.8750000           1.6910000         18.3000000     
      4.8760000           1.6890000         18.3000000     
      4.8780000           1.6860000         18.3100000     
      4.8800000           1.6840000         18.3100000     
      4.8810000           1.6810000         18.3100000     
      4.8830000           1.6790000         18.3200000     
      4.8840000           1.6760000         18.3200000     
      4.8860000           1.6740000         18.3200000     
      4.8880000           1.6710000         18.3200000     
      4.8890000           1.6690000         18.3300000     
      4.8910000           1.6670000         18.3300000     
      4.8920000           1.6640000         18.3300000     
      4.8940000           1.6620000         18.3300000     
      4.8960000           1.6600000         18.3400000     
      4.8970000           1.6570000         18.3400000     
      4.8990000           1.6550000         18.3400000     
      4.9000000           1.6520000         18.3500000     
      4.9020000           1.6500000         18.3500000     
      4.9040000           1.6470000         18.3500000     
      4.9050000           1.6450000         18.3500000     
      4.9070000           1.6420000         18.3600000     
      4.9090000           1.6390000         18.3600000     
      4.9100000           1.6370000         18.3600000     
      4.9120000           1.6340000         18.3600000     
      4.9130000           1.6310000         18.3700000     
      4.9150000           1.6290000         18.3700000     
      4.9170000           1.6260000         18.3700000     
      4.9180000           1.6230000         18.3700000     
      4.9200000           1.6200000         18.3800000     
      4.9210000           1.6170000         18.3800000     
      4.9230000           1.6140000         18.3800000     
      4.9250000           1.6120000         18.3800000     
      4.9260000           1.6090000         18.3900000     
      4.9280000           1.6060000         18.3900000     
      4.9290000           1.6030000         18.3900000     
      4.9310000           1.6000000         18.3900000     
      4.9330000           1.5960000         18.4000000     
      4.9340000           1.5930000         18.4000000     
      4.9360000           1.5900000         18.4000000     
      4.9370000           1.5870000         18.4000000     
      4.9390000           1.5840000         18.4100000     
      4.9410000           1.5810000         18.4100000     
      4.9420000           1.5770000         18.4100000     
      4.9440000           1.5740000         18.4100000     
      4.9450000           1.5710000         18.4200000     
      4.9470000           1.5680000         18.4200000     
      4.9490000           1.5640000         18.4200000     
      4.9500000           1.5610000         18.4200000     
      4.9520000           1.5570000         18.4300000     
      4.9530000           1.5540000         18.4300000     
      4.9550000           1.5500000         18.4300000     
      4.9570000           1.5460000         18.4300000     
      4.9580000           1.5430000         18.4400000     
      4.9600000           1.5390000         18.4400000     
      4.9610000           1.5350000         18.4400000     
      4.9630000           1.5310000         18.4400000     
      4.9650000           1.5280000         18.4500000     
      4.9660000           1.5240000         18.4500000     
      4.9680000           1.5200000         18.4500000     
      4.9690000           1.5160000         18.4500000     
      4.9710000           1.5120000         18.4600000     
      4.9730000           1.5080000         18.4600000     
      4.9740000           1.5030000         18.4600000     
      4.9760000           1.4990000         18.4600000     
      4.9770000           1.4950000         18.4700000     
      4.9790000           1.4900000         18.4700000     
      4.9810000           1.4860000         18.4700000     
      4.9820000           1.4810000         18.4700000     
      4.9840000           1.4770000         18.4800000     
      4.9850000           1.4720000         18.4800000     
      4.9870000           1.4670000         18.4800000     
      4.9890000           1.4630000         18.4800000     
      4.9900000           1.4580000         18.4900000     
      4.9920000           1.4530000         18.4900000     
      4.9930000           1.4480000         18.4900000     
      4.9950000           1.4430000         18.4900000     
      4.9970000           1.4370000         18.4900000     
      4.9980000           1.4320000         18.5000000     
      5.0000000           1.4270000         18.5000000     
      5.0010000           1.4220000         18.5000000     
      5.0030000           1.4160000         18.5000000     
      5.0050000           1.4110000         18.5100000     
      5.0060000           1.4050000         18.5100000     
      5.0080000           1.3990000         18.5100000     
      5.0090000           1.3930000         18.5100000     
      5.0110000           1.3880000         18.5100000     
      5.0130000           1.3820000         18.5200000     
      5.0140000           1.3760000         18.5200000     
      5.0160000           1.3700000         18.5200000     
      5.0170000           1.3640000         18.5200000     
      5.0190000           1.3570000         18.5300000     
      5.0210000           1.3510000         18.5300000     
      5.0220000           1.3450000         18.5300000     
      5.0240000           1.3390000         18.5300000     
      5.0250000           1.3320000         18.5300000     
      5.0270000           1.3250000         18.5400000     
      5.0290000           1.3190000         18.5400000     
      5.0300000           1.3120000         18.5400000     
      5.0320000           1.3050000         18.5400000     
      5.0330000           1.2980000         18.5500000     
      5.0350000           1.2910000         18.5500000     
      5.0370000           1.2830000         18.5500000     
      5.0380000           1.2760000         18.5500000     
      5.0400000           1.2690000         18.5500000     
      5.0410000           1.2610000         18.5600000     
      5.0430000           1.2540000         18.5600000     
      5.0450000           1.2460000         18.5600000     
      5.0460000           1.2390000         18.5600000     
      5.0480000           1.2310000         18.5600000     
      5.0490000           1.2230000         18.5700000     
      5.0510000           1.2150000         18.5700000     
      5.0530000           1.2070000         18.5700000     
      5.0540000           1.2000000         18.5700000     
      5.0560000           1.1910000         18.5700000     
      5.0570000           1.1830000         18.5700000     
      5.0590000           1.1760000         18.5800000     
      5.0610000           1.1700000         18.5800000     
      5.0620000           1.1650000         18.5800000     
      5.0640000           1.1590000         18.5800000     
      5.0650000           1.1530000         18.5800000     
      5.0670000           1.1470000         18.5900000     
      5.0690000           1.1420000         18.5900000     
      5.0700000           1.1360000         18.5900000     
      5.0720000           1.1310000         18.5900000     
      5.0730000           1.1260000         18.5900000     
      5.0750000           1.1210000         18.6000000     
      5.0770000           1.1160000         18.6000000     
      5.0780000           1.1110000         18.6000000     
      5.0800000           1.1060000         18.6000000     
      5.0810000           1.1010000         18.6000000     
      5.0830000           1.0960000         18.6000000     
      5.0850000           1.0910000         18.6100000     
      5.0860000           1.0860000         18.6100000     
      5.0880000           1.0810000         18.6100000     
      5.0890000           1.0760000         18.6100000     
      5.0910000           1.0710000         18.6100000     
      5.0930000           1.0660000         18.6100000     
      5.0940000           1.0610000         18.6200000     
      5.0960000           1.0560000         18.6200000     
      5.0970000           1.0510000         18.6200000     
      5.0990000           1.0460000         18.6200000     
      5.1010000           1.0410000         18.6200000     
      5.1020000           1.0360000         18.6200000     
      5.1040000           1.0310000         18.6300000     
      5.1050000           1.0260000         18.6300000     
      5.1070000           1.0210000         18.6300000     
      5.1090000           1.0160000         18.6300000     
      5.1100000           1.0110000         18.6300000     
      5.1120000           1.0060000         18.6300000     
      5.1130000           1.0010000         18.6400000     
      5.1150000           0.9956000         18.6400000     
      5.1170000           0.9906000         18.6400000     
      5.1180000           0.9856000         18.6400000     
      5.1200000           0.9807000         18.6400000     
      5.1210000           0.9758000         18.6400000     
      5.1230000           0.9710000         18.6500000     
      5.1250000           0.9662000         18.6500000     
      5.1260000           0.9615000         18.6500000     
      5.1280000           0.9568000         18.6500000     
      5.1290000           0.9521000         18.6500000     
      5.1310000           0.9475000         18.6500000     
      5.1330000           0.9429000         18.6500000     
      5.1340000           0.9384000         18.6600000     
      5.1360000           0.9339000         18.6600000     
      5.1370000           0.9294000         18.6600000     
      5.1390000           0.9250000         18.6600000     
      5.1410000           0.9207000         18.6600000     
      5.1420000           0.9163000         18.6600000     
      5.1440000           0.9121000         18.6600000     
      5.1450000           0.9078000         18.6700000     
      5.1470000           0.9037000         18.6700000     
      5.1490000           0.8995000         18.6700000     
      5.1500000           0.8954000         18.6700000     
      5.1520000           0.8913000         18.6700000     
      5.1530000           0.8873000         18.6700000     
      5.1550000           0.8834000         18.6700000     
      5.1570000           0.8794000         18.6800000     
      5.1580000           0.8755000         18.6800000     
      5.1600000           0.8717000         18.6800000     
      5.1610000           0.8679000         18.6800000     
      5.1630000           0.8641000         18.6800000     
      5.1650000           0.8604000         18.6800000     
      5.1660000           0.8568000         18.6800000     
      5.1680000           0.8531000         18.6900000     
      5.1690000           0.8496000         18.6900000     
      5.1710000           0.8460000         18.6900000     
      5.1730000           0.8425000         18.6900000     
      5.1740000           0.8391000         18.6900000     
      5.1760000           0.8356000         18.6900000     
      5.1770000           0.8323000         18.6900000     
      5.1790000           0.8290000         18.7000000     
      5.1810000           0.8257000         18.7000000     
      5.1820000           0.8224000         18.7000000     
      5.1840000           0.8192000         18.7000000     
      5.1850000           0.8161000         18.7000000     
      5.1870000           0.8130000         18.7000000     
      5.1890000           0.8099000         18.7000000     
      5.1900000           0.8069000         18.7000000     
      5.1920000           0.8039000         18.7100000     
      5.1930000           0.8010000         18.7100000     
      5.1950000           0.7982000         18.7100000     
      5.1970000           0.7955000         18.7100000     
      5.1980000           0.7929000         18.7100000     
      5.2000000           0.7903000         18.7100000     
      5.2010000           0.7879000         18.7100000     
      5.2030000           0.7856000         18.7100000     
      5.2050000           0.7833000         18.7200000     
      5.2060000           0.7812000         18.7200000     
      5.2080000           0.7792000         18.7200000     
      5.2090000           0.7772000         18.7200000     
      5.2110000           0.7754000         18.7200000     
      5.2130000           0.7736000         18.7200000     
      5.2140000           0.7719000         18.7200000     
      5.2160000           0.7704000         18.7200000     
      5.2170000           0.7689000         18.7300000     
      5.2190000           0.7676000         18.7300000     
      5.2210000           0.7663000         18.7300000     
      5.2220000           0.7651000         18.7300000     
      5.2240000           0.7640000         18.7300000     
      5.2250000           0.7631000         18.7300000     
      5.2270000           0.7622000         18.7300000     
      5.2290000           0.7614000         18.7300000     
      5.2300000           0.7607000         18.7400000     
      5.2320000           0.7601000         18.7400000     
      5.2330000           0.7596000         18.7400000     
      5.2350000           0.7592000         18.7400000     
      5.2370000           0.7589000         18.7400000     
      5.2380000           0.7587000         18.7400000     
      5.2400000           0.7586000         18.7400000     
      5.2410000           0.7586000         18.7400000     
      5.2430000           0.7586000         18.7500000     
      5.2450000           0.7588000         18.7500000     
      5.2460000           0.7591000         18.7500000     
      5.2480000           0.7594000         18.7500000     
      5.2490000           0.7599000         18.7500000     
      5.2510000           0.7605000         18.7500000     
      5.2530000           0.7611000         18.7500000     
      5.2540000           0.7619000         18.7500000     
      5.2560000           0.7627000         18.7600000     
      5.2570000           0.7637000         18.7600000     
      5.2590000           0.7647000         18.7600000     
      5.2610000           0.7659000         18.7600000     
      5.2620000           0.7671000         18.7600000     
      5.2640000           0.7682000         18.7600000     
      5.2650000           0.7694000         18.7600000     
      5.2670000           0.7706000         18.7600000     
      5.2690000           0.7718000         18.7700000     
      5.2700000           0.7730000         18.7700000     
      5.2720000           0.7742000         18.7700000     
      5.2730000           0.7754000         18.7700000     
      5.2750000           0.7767000         18.7700000     
      5.2770000           0.7779000         18.7700000     
      5.2780000           0.7791000         18.7700000     
      5.2800000           0.7803000         18.7700000     
      5.2810000           0.7816000         18.7800000     
      5.2830000           0.7828000         18.7800000     
      5.2850000           0.7840000         18.7800000     
      5.2860000           0.7853000         18.7800000     
      5.2880000           0.7866000         18.7800000     
      5.2890000           0.7878000         18.7800000     
      5.2910000           0.7891000         18.7800000     
      5.2930000           0.7904000         18.7800000     
      5.2940000           0.7917000         18.7900000     
      5.2960000           0.7930000         18.7900000     
      5.2970000           0.7943000         18.7900000     
      5.2990000           0.7956000         18.7900000     
      5.3010000           0.7969000         18.7900000     
      5.3020000           0.7983000         18.7900000     
      5.3040000           0.7996000         18.7900000     
      5.3050000           0.8010000         18.7900000     
      5.3070000           0.8023000         18.8000000     
      5.3090000           0.8037000         18.8000000     
      5.3100000           0.8050000         18.8000000     
      5.3120000           0.8064000         18.8000000     
      5.3130000           0.8078000         18.8000000     
      5.3150000           0.8092000         18.8000000     
      5.3170000           0.8106000         18.8000000     
      5.3180000           0.8120000         18.8000000     
      5.3200000           0.8134000         18.8100000     
      5.3210000           0.8148000         18.8100000     
      5.3230000           0.8163000         18.8100000     
      5.3250000           0.8177000         18.8100000     
      5.3260000           0.8192000         18.8100000     
      5.3280000           0.8206000         18.8100000     
      5.3290000           0.8221000         18.8100000     
      5.3310000           0.8236000         18.8100000     
      5.3330000           0.8250000         18.8200000     
      5.3340000           0.8265000         18.8200000     
      5.3360000           0.8280000         18.8200000     
      5.3370000           0.8295000         18.8200000     
      5.3390000           0.8310000         18.8200000     
      5.3410000           0.8325000         18.8200000     
      5.3420000           0.8341000         18.8200000     
      5.3440000           0.8356000         18.8300000     
      5.3450000           0.8371000         18.8300000     
      5.3470000           0.8387000         18.8300000     
      5.3490000           0.8402000         18.8300000     
      5.3500000           0.8418000         18.8300000     
      5.3520000           0.8434000         18.8300000     
      5.3530000           0.8449000         18.8300000     
      5.3550000           0.8465000         18.8300000     
      5.3570000           0.8481000         18.8400000     
      5.3580000           0.8497000         18.8400000     
      5.3600000           0.8513000         18.8400000     
      5.3610000           0.8529000         18.8400000     
      5.3630000           0.8546000         18.8400000     
