{'number': 225, 'schoenflies': 'Oh^5', 'international': 'Fm-3m', 'pointgroup_schoenflies': 'Oh', 'pointgroup_international': 'm-3m', 'lattice_type': 'Cubic'}   SnTe   mp-num    N_points: 5000 

         energy                dos          total_dos 
      4.6870000           1.3430000         17.9300000     
      4.6880000           1.3420000         17.9300000     
      4.6900000           1.3420000         17.9300000     
      4.6920000           1.3420000         17.9300000     
      4.6930000           1.3420000         17.9300000     
      4.6950000           1.3420000         17.9400000     
      4.6960000           1.3420000         17.9400000     
      4.6980000           1.3420000         17.9400000     
      4.7000000           1.3420000         17.9400000     
      4.7010000           1.3420000         17.9500000     
      4.7030000           1.3420000         17.9500000     
      4.7040000           1.3420000         17.9500000     
      4.7060000           1.3420000         17.9500000     
      4.7080000           1.3430000         17.9500000     
      4.7090000           1.3430000         17.9600000     
      4.7110000           1.3440000         17.9600000     
      4.7120000           1.3460000         17.9600000     
      4.7140000           1.3470000         17.9600000     
      4.7160000           1.3550000         17.9600000     
      4.7170000           1.3520000         17.9700000     
      4.7190000           1.3480000         17.9700000     
      4.7200000           1.3450000         17.9700000     
      4.7220000           1.3410000         17.9700000     
      4.7240000           1.3380000         17.9800000     
      4.7250000           1.3350000         17.9800000     
      4.7270000           1.3320000         17.9800000     
      4.7280000           1.3290000         17.9800000     
      4.7300000           1.3270000         17.9800000     
      4.7320000           1.3240000         17.9900000     
      4.7330000           1.3220000         17.9900000     
      4.7350000           1.3190000         17.9900000     
      4.7360000           1.3170000         17.9900000     
      4.7380000           1.3160000         17.9900000     
      4.7400000           1.3140000         18.0000000     
      4.7410000           1.3120000         18.0000000     
      4.7430000           1.3110000         18.0000000     
      4.7440000           1.3100000         18.0000000     
      4.7460000           1.3100000         18.0000000     
      4.7480000           1.3090000         18.0100000     
      4.7490000           1.3100000         18.0100000     
      4.7510000           1.3110000         18.0100000     
      4.7520000           1.3120000         18.0100000     
      4.7540000           1.3140000         18.0200000     
      4.7560000           1.3150000         18.0200000     
      4.7570000           1.3170000         18.0200000     
      4.7590000           1.3180000         18.0200000     
      4.7600000           1.3190000         18.0200000     
      4.7620000           1.3210000         18.0300000     
      4.7640000           1.3220000         18.0300000     
      4.7650000           1.3240000         18.0300000     
      4.7670000           1.3250000         18.0300000     
      4.7680000           1.3270000         18.0300000     
      4.7700000           1.3280000         18.0400000     
      4.7720000           1.3290000         18.0400000     
      4.7730000           1.3310000         18.0400000     
      4.7750000           1.3320000         18.0400000     
      4.7760000           1.3330000         18.0500000     
      4.7780000           1.3350000         18.0500000     
      4.7800000           1.3360000         18.0500000     
      4.7810000           1.3370000         18.0500000     
      4.7830000           1.3380000         18.0500000     
      4.7840000           1.3400000         18.0600000     
      4.7860000           1.3410000         18.0600000     
      4.7880000           1.3430000         18.0600000     
      4.7890000           1.3440000         18.0600000     
      4.7910000           1.3450000         18.0600000     
      4.7920000           1.3470000         18.0700000     
      4.7940000           1.3480000         18.0700000     
      4.7960000           1.3500000         18.0700000     
      4.7970000           1.3510000         18.0700000     
      4.7990000           1.3530000         18.0800000     
      4.8000000           1.3540000         18.0800000     
      4.8020000           1.3560000         18.0800000     
      4.8040000           1.3570000         18.0800000     
      4.8050000           1.3590000         18.0800000     
      4.8070000           1.3610000         18.0900000     
      4.8080000           1.3620000         18.0900000     
      4.8100000           1.3640000         18.0900000     
      4.8120000           1.3650000         18.0900000     
      4.8130000           1.3670000         18.0900000     
      4.8150000           1.3690000         18.1000000     
      4.8160000           1.3700000         18.1000000     
      4.8180000           1.3720000         18.1000000     
      4.8200000           1.3730000         18.1000000     
      4.8210000           1.3750000         18.1100000     
      4.8230000           1.3770000         18.1100000     
      4.8240000           1.3790000         18.1100000     
      4.8260000           1.3800000         18.1100000     
      4.8280000           1.3820000         18.1100000     
      4.8290000           1.3840000         18.1200000     
      4.8310000           1.3860000         18.1200000     
      4.8320000           1.3880000         18.1200000     
      4.8340000           1.3890000         18.1200000     
      4.8360000           1.3910000         18.1300000     
      4.8370000           1.3930000         18.1300000     
      4.8390000           1.3950000         18.1300000     
      4.8400000           1.3970000         18.1300000     
      4.8420000           1.3990000         18.1300000     
      4.8440000           1.4010000         18.1400000     
      4.8450000           1.4030000         18.1400000     
      4.8470000           1.4050000         18.1400000     
      4.8480000           1.4070000         18.1400000     
      4.8500000           1.4090000         18.1500000     
      4.8520000           1.4110000         18.1500000     
      4.8530000           1.4130000         18.1500000     
      4.8550000           1.4150000         18.1500000     
      4.8560000           1.4170000         18.1500000     
      4.8580000           1.4190000         18.1600000     
      4.8600000           1.4210000         18.1600000     
      4.8610000           1.4230000         18.1600000     
      4.8630000           1.4250000         18.1600000     
      4.8640000           1.4280000         18.1700000     
      4.8660000           1.4300000         18.1700000     
      4.8680000           1.4320000         18.1700000     
      4.8690000           1.4340000         18.1700000     
      4.8710000           1.4370000         18.1800000     
      4.8720000           1.4390000         18.1800000     
      4.8740000           1.4420000         18.1800000     
      4.8760000           1.4460000         18.1800000     
      4.8770000           1.4490000         18.1800000     
      4.8790000           1.4530000         18.1900000     
      4.8800000           1.4560000         18.1900000     
      4.8820000           1.4610000         18.1900000     
      4.8840000           1.4650000         18.1900000     
      4.8850000           1.4680000         18.2000000     
      4.8870000           1.4720000         18.2000000     
      4.8880000           1.4760000         18.2000000     
      4.8900000           1.4790000         18.2000000     
      4.8920000           1.4830000         18.2100000     
      4.8930000           1.4860000         18.2100000     
      4.8950000           1.4900000         18.2100000     
      4.8960000           1.4930000         18.2100000     
      4.8980000           1.4960000         18.2200000     
      4.9000000           1.5000000         18.2200000     
      4.9010000           1.5040000         18.2200000     
      4.9030000           1.5070000         18.2200000     
      4.9040000           1.5110000         18.2200000     
      4.9060000           1.5150000         18.2300000     
      4.9080000           1.5180000         18.2300000     
      4.9090000           1.5220000         18.2300000     
      4.9110000           1.5260000         18.2300000     
      4.9120000           1.5300000         18.2400000     
      4.9140000           1.5330000         18.2400000     
      4.9160000           1.5370000         18.2400000     
      4.9170000           1.5400000         18.2400000     
      4.9190000           1.5440000         18.2500000     
      4.9200000           1.5480000         18.2500000     
      4.9220000           1.5510000         18.2500000     
      4.9240000           1.5550000         18.2500000     
      4.9250000           1.5590000         18.2600000     
      4.9270000           1.5620000         18.2600000     
      4.9280000           1.5660000         18.2600000     
      4.9300000           1.5700000         18.2600000     
      4.9320000           1.5730000         18.2700000     
      4.9330000           1.5770000         18.2700000     
      4.9350000           1.5810000         18.2700000     
      4.9360000           1.5850000         18.2700000     
      4.9380000           1.5880000         18.2800000     
      4.9400000           1.5920000         18.2800000     
      4.9410000           1.5960000         18.2800000     
      4.9430000           1.6000000         18.2800000     
      4.9440000           1.6040000         18.2900000     
      4.9460000           1.6080000         18.2900000     
      4.9480000           1.6180000         18.2900000     
      4.9490000           1.6320000         18.3000000     
      4.9510000           1.6450000         18.3000000     
      4.9520000           1.6590000         18.3000000     
      4.9540000           1.6750000         18.3000000     
      4.9560000           1.6910000         18.3100000     
      4.9570000           1.7060000         18.3100000     
      4.9590000           1.7210000         18.3100000     
      4.9600000           1.7360000         18.3100000     
      4.9620000           1.7500000         18.3200000     
      4.9640000           1.7630000         18.3200000     
      4.9650000           1.7780000         18.3200000     
      4.9670000           1.7920000         18.3300000     
      4.9680000           1.8070000         18.3300000     
      4.9700000           1.8230000         18.3300000     
      4.9720000           1.8390000         18.3300000     
      4.9730000           1.8550000         18.3400000     
      4.9750000           1.8720000         18.3400000     
      4.9760000           1.8900000         18.3400000     
      4.9780000           1.9070000         18.3500000     
      4.9800000           1.9040000         18.3500000     
      4.9810000           1.9070000         18.3500000     
      4.9830000           1.9090000         18.3600000     
      4.9840000           1.9090000         18.3600000     
      4.9860000           1.9090000         18.3600000     
      4.9880000           1.9070000         18.3600000     
      4.9890000           1.9030000         18.3700000     
      4.9910000           1.8930000         18.3700000     
      4.9920000           1.8840000         18.3700000     
      4.9940000           1.8730000         18.3800000     
      4.9960000           1.8590000         18.3800000     
      4.9970000           1.8410000         18.3800000     
      4.9990000           1.8210000         18.3900000     
      5.0000000           1.7720000         18.3900000     
      5.0020000           1.7560000         18.3900000     
      5.0040000           1.7470000         18.3900000     
      5.0050000           1.7390000         18.4000000     
      5.0070000           1.7320000         18.4000000     
      5.0080000           1.7270000         18.4000000     
      5.0100000           1.7220000         18.4000000     
      5.0120000           1.7180000         18.4100000     
      5.0130000           1.7140000         18.4100000     
      5.0150000           1.7110000         18.4100000     
      5.0160000           1.7060000         18.4200000     
      5.0180000           1.7020000         18.4200000     
      5.0200000           1.6990000         18.4200000     
      5.0210000           1.6950000         18.4200000     
      5.0230000           1.6920000         18.4300000     
      5.0240000           1.6900000         18.4300000     
      5.0260000           1.6880000         18.4300000     
      5.0280000           1.6860000         18.4300000     
      5.0290000           1.6850000         18.4400000     
      5.0310000           1.6850000         18.4400000     
      5.0320000           1.6870000         18.4400000     
      5.0340000           1.6860000         18.4500000     
      5.0360000           1.6860000         18.4500000     
      5.0370000           1.6850000         18.4500000     
      5.0390000           1.6840000         18.4500000     
      5.0400000           1.6830000         18.4600000     
      5.0420000           1.6810000         18.4600000     
      5.0440000           1.6790000         18.4600000     
      5.0450000           1.6780000         18.4600000     
      5.0470000           1.6760000         18.4700000     
      5.0480000           1.6750000         18.4700000     
      5.0500000           1.6740000         18.4700000     
      5.0520000           1.6730000         18.4800000     
      5.0530000           1.6730000         18.4800000     
      5.0550000           1.6720000         18.4800000     
      5.0560000           1.6710000         18.4800000     
      5.0580000           1.6700000         18.4900000     
      5.0600000           1.6690000         18.4900000     
      5.0610000           1.6680000         18.4900000     
      5.0630000           1.6660000         18.4900000     
      5.0640000           1.6650000         18.5000000     
      5.0660000           1.6640000         18.5000000     
      5.0680000           1.6620000         18.5000000     
      5.0690000           1.6610000         18.5000000     
      5.0710000           1.6590000         18.5100000     
      5.0720000           1.6590000         18.5100000     
      5.0740000           1.6580000         18.5100000     
      5.0760000           1.6570000         18.5200000     
      5.0770000           1.6560000         18.5200000     
      5.0790000           1.6550000         18.5200000     
      5.0800000           1.6540000         18.5200000     
      5.0820000           1.6530000         18.5300000     
      5.0840000           1.6520000         18.5300000     
      5.0850000           1.6510000         18.5300000     
      5.0870000           1.6500000         18.5300000     
      5.0880000           1.6490000         18.5400000     
      5.0900000           1.6490000         18.5400000     
      5.0920000           1.6480000         18.5400000     
      5.0930000           1.6460000         18.5400000     
      5.0950000           1.6440000         18.5500000     
      5.0960000           1.6430000         18.5500000     
      5.0980000           1.6410000         18.5500000     
      5.1000000           1.6390000         18.5500000     
      5.1010000           1.6370000         18.5600000     
      5.1030000           1.6350000         18.5600000     
      5.1040000           1.6330000         18.5600000     
      5.1060000           1.6320000         18.5700000     
      5.1080000           1.6300000         18.5700000     
      5.1090000           1.6280000         18.5700000     
      5.1110000           1.6260000         18.5700000     
      5.1120000           1.6240000         18.5800000     
      5.1140000           1.6220000         18.5800000     
      5.1160000           1.6200000         18.5800000     
      5.1170000           1.6180000         18.5800000     
      5.1190000           1.6160000         18.5900000     
      5.1200000           1.6140000         18.5900000     
      5.1220000           1.6130000         18.5900000     
      5.1240000           1.6130000         18.5900000     
      5.1250000           1.6140000         18.6000000     
      5.1270000           1.6150000         18.6000000     
      5.1280000           1.6170000         18.6000000     
      5.1300000           1.6180000         18.6000000     
      5.1320000           1.6200000         18.6100000     
      5.1330000           1.6230000         18.6100000     
      5.1350000           1.6250000         18.6100000     
      5.1360000           1.6290000         18.6100000     
      5.1380000           1.6350000         18.6200000     
      5.1400000           1.6450000         18.6200000     
      5.1410000           1.6560000         18.6200000     
      5.1430000           1.6610000         18.6200000     
      5.1440000           1.6630000         18.6300000     
      5.1460000           1.6640000         18.6300000     
      5.1480000           1.6640000         18.6300000     
      5.1490000           1.6640000         18.6400000     
      5.1510000           1.6640000         18.6400000     
      5.1520000           1.6610000         18.6400000     
      5.1540000           1.6580000         18.6400000     
      5.1560000           1.6530000         18.6500000     
      5.1570000           1.6480000         18.6500000     
      5.1590000           1.6430000         18.6500000     
      5.1600000           1.6370000         18.6500000     
      5.1620000           1.6300000         18.6600000     
      5.1640000           1.6220000         18.6600000     
      5.1650000           1.6120000         18.6600000     
      5.1670000           1.6000000         18.6600000     
      5.1680000           1.5870000         18.6700000     
      5.1700000           1.5730000         18.6700000     
      5.1720000           1.5590000         18.6700000     
      5.1730000           1.5440000         18.6700000     
      5.1750000           1.5290000         18.6800000     
      5.1760000           1.5100000         18.6800000     
      5.1780000           1.4880000         18.6800000     
      5.1800000           1.4630000         18.6800000     
      5.1810000           1.4340000         18.6900000     
      5.1830000           1.4040000         18.6900000     
      5.1840000           1.3800000         18.6900000     
      5.1860000           1.3590000         18.6900000     
      5.1880000           1.3410000         18.7000000     
      5.1890000           1.3240000         18.7000000     
      5.1910000           1.3080000         18.7000000     
      5.1920000           1.2920000         18.7000000     
      5.1940000           1.2840000         18.7000000     
      5.1960000           1.2680000         18.7100000     
      5.1970000           1.2460000         18.7100000     
      5.1990000           1.2240000         18.7100000     
      5.2000000           1.2040000         18.7100000     
      5.2020000           1.1840000         18.7100000     
      5.2040000           1.1650000         18.7200000     
      5.2050000           1.1450000         18.7200000     
      5.2070000           1.1250000         18.7200000     
      5.2080000           1.1050000         18.7200000     
      5.2100000           1.0860000         18.7200000     
      5.2120000           1.0650000         18.7200000     
      5.2130000           1.0450000         18.7300000     
      5.2150000           1.0260000         18.7300000     
      5.2160000           1.0050000         18.7300000     
      5.2180000           0.9855000         18.7300000     
      5.2200000           0.9668000         18.7300000     
      5.2210000           0.9491000         18.7300000     
      5.2230000           0.9324000         18.7400000     
      5.2240000           0.9166000         18.7400000     
      5.2260000           0.9018000         18.7400000     
      5.2280000           0.8849000         18.7400000     
      5.2290000           0.8664000         18.7400000     
      5.2310000           0.8486000         18.7400000     
      5.2320000           0.8264000         18.7400000     
      5.2340000           0.8246000         18.7500000     
      5.2360000           0.8228000         18.7500000     
      5.2370000           0.8211000         18.7500000     
      5.2390000           0.8194000         18.7500000     
      5.2400000           0.8178000         18.7500000     
      5.2420000           0.8163000         18.7500000     
      5.2440000           0.8148000         18.7500000     
      5.2450000           0.8134000         18.7500000     
      5.2470000           0.8120000         18.7600000     
      5.2480000           0.8108000         18.7600000     
      5.2500000           0.8097000         18.7600000     
      5.2520000           0.8087000         18.7600000     
      5.2530000           0.8079000         18.7600000     
      5.2550000           0.8070000         18.7600000     
      5.2560000           0.8061000         18.7600000     
      5.2580000           0.8052000         18.7600000     
      5.2600000           0.8043000         18.7700000     
      5.2610000           0.8034000         18.7700000     
      5.2630000           0.8029000         18.7700000     
      5.2640000           0.8028000         18.7700000     
      5.2660000           0.8027000         18.7700000     
      5.2680000           0.8025000         18.7700000     
      5.2690000           0.8022000         18.7700000     
      5.2710000           0.8048000         18.7800000     
      5.2720000           0.8082000         18.7800000     
      5.2740000           0.8053000         18.7800000     
      5.2760000           0.8023000         18.7800000     
      5.2770000           0.7995000         18.7800000     
      5.2790000           0.7967000         18.7800000     
      5.2800000           0.7941000         18.7800000     
      5.2820000           0.7915000         18.7800000     
      5.2840000           0.7891000         18.7900000     
      5.2850000           0.7867000         18.7900000     
      5.2870000           0.7845000         18.7900000     
      5.2880000           0.7823000         18.7900000     
      5.2900000           0.7802000         18.7900000     
      5.2920000           0.7783000         18.7900000     
      5.2930000           0.7764000         18.7900000     
      5.2950000           0.7746000         18.7900000     
      5.2960000           0.7730000         18.8000000     
      5.2980000           0.7714000         18.8000000     
      5.3000000           0.7699000         18.8000000     
      5.3010000           0.7686000         18.8000000     
      5.3030000           0.7673000         18.8000000     
      5.3040000           0.7661000         18.8000000     
      5.3060000           0.7650000         18.8000000     
      5.3080000           0.7640000         18.8000000     
      5.3090000           0.7631000         18.8100000     
      5.3110000           0.7622000         18.8100000     
      5.3130000           0.7615000         18.8100000     
      5.3140000           0.7610000         18.8100000     
      5.3160000           0.7605000         18.8100000     
      5.3170000           0.7602000         18.8100000     
      5.3190000           0.7600000         18.8100000     
      5.3210000           0.7601000         18.8100000     
      5.3220000           0.7603000         18.8100000     
      5.3240000           0.7609000         18.8200000     
      5.3250000           0.7617000         18.8200000     
      5.3270000           0.7626000         18.8200000     
      5.3290000           0.7635000         18.8200000     
      5.3300000           0.7644000         18.8200000     
      5.3320000           0.7652000         18.8200000     
      5.3330000           0.7661000         18.8200000     
      5.3350000           0.7670000         18.8200000     
      5.3370000           0.7679000         18.8300000     
      5.3380000           0.7687000         18.8300000     
      5.3400000           0.7696000         18.8300000     
      5.3410000           0.7705000         18.8300000     
      5.3430000           0.7714000         18.8300000     
      5.3450000           0.7723000         18.8300000     
      5.3460000           0.7732000         18.8300000     
      5.3480000           0.7741000         18.8300000     
      5.3490000           0.7750000         18.8400000     
      5.3510000           0.7760000         18.8400000     
      5.3530000           0.7769000         18.8400000     
      5.3540000           0.7779000         18.8400000     
      5.3560000           0.7789000         18.8400000     
      5.3570000           0.7798000         18.8400000     
      5.3590000           0.7808000         18.8400000     
      5.3610000           0.7818000         18.8400000     
      5.3620000           0.7828000         18.8500000     
      5.3640000           0.7838000         18.8500000     
      5.3650000           0.7848000         18.8500000     
      5.3670000           0.7858000         18.8500000     
      5.3690000           0.7868000         18.8500000     
      5.3700000           0.7878000         18.8500000     
      5.3720000           0.7887000         18.8500000     
      5.3730000           0.7897000         18.8500000     
      5.3750000           0.7908000         18.8600000     
      5.3770000           0.7918000         18.8600000     
      5.3780000           0.7928000         18.8600000     
      5.3800000           0.7938000         18.8600000     
      5.3810000           0.7948000         18.8600000     
      5.3830000           0.7958000         18.8600000     
      5.3850000           0.7968000         18.8600000     
      5.3860000           0.7978000         18.8600000     
      5.3880000           0.7988000         18.8700000     
      5.3890000           0.7999000         18.8700000     
      5.3910000           0.8009000         18.8700000     
      5.3930000           0.8019000         18.8700000     
      5.3940000           0.8029000         18.8700000     
      5.3960000           0.8039000         18.8700000     
      5.3970000           0.8049000         18.8700000     
      5.3990000           0.8060000         18.8800000     
      5.4010000           0.8070000         18.8800000     
      5.4020000           0.8080000         18.8800000     
      5.4040000           0.8090000         18.8800000     
      5.4050000           0.8101000         18.8800000     
      5.4070000           0.8111000         18.8800000     
      5.4090000           0.8121000         18.8800000     
      5.4100000           0.8132000         18.8800000     
      5.4120000           0.8142000         18.8900000     
      5.4130000           0.8152000         18.8900000     
      5.4150000           0.8163000         18.8900000     
      5.4170000           0.8173000         18.8900000     
      5.4180000           0.8184000         18.8900000     
      5.4200000           0.8195000         18.8900000     
      5.4210000           0.8205000         18.8900000     
      5.4230000           0.8216000         18.8900000     
      5.4250000           0.8226000         18.9000000     
      5.4260000           0.8237000         18.9000000     
      5.4280000           0.8247000         18.9000000     
      5.4290000           0.8257000         18.9000000     
      5.4310000           0.8267000         18.9000000     
      5.4330000           0.8278000         18.9000000     
      5.4340000           0.8288000         18.9000000     
      5.4360000           0.8298000         18.9100000     
      5.4370000           0.8309000         18.9100000     
      5.4390000           0.8319000         18.9100000     
      5.4410000           0.8329000         18.9100000     
      5.4420000           0.8340000         18.9100000     
      5.4440000           0.8350000         18.9100000     
      5.4450000           0.8361000         18.9100000     
      5.4470000           0.8372000         18.9100000     
      5.4490000           0.8382000         18.9200000     
      5.4500000           0.8393000         18.9200000     
      5.4520000           0.8404000         18.9200000     
      5.4530000           0.8414000         18.9200000     
      5.4550000           0.8425000         18.9200000     
      5.4570000           0.8436000         18.9200000     
      5.4580000           0.8447000         18.9200000     
      5.4600000           0.8458000         18.9300000     
      5.4610000           0.8469000         18.9300000     
      5.4630000           0.8480000         18.9300000     
      5.4650000           0.8491000         18.9300000     
      5.4660000           0.8502000         18.9300000     
      5.4680000           0.8513000         18.9300000     
      5.4690000           0.8525000         18.9300000     
      5.4710000           0.8536000         18.9300000     
      5.4730000           0.8547000         18.9400000     
      5.4740000           0.8559000         18.9400000     
      5.4760000           0.8571000         18.9400000     
      5.4770000           0.8583000         18.9400000     
      5.4790000           0.8595000         18.9400000     
      5.4810000           0.8607000         18.9400000     
      5.4820000           0.8619000         18.9400000     
      5.4840000           0.8631000         18.9500000     
      5.4850000           0.8643000         18.9500000     
      5.4870000           0.8655000         18.9500000     
      5.4890000           0.8667000         18.9500000     
      5.4900000           0.8679000         18.9500000     
      5.4920000           0.8692000         18.9500000     
      5.4930000           0.8704000         18.9500000     
      5.4950000           0.8716000         18.9600000     
      5.4970000           0.8729000         18.9600000     
      5.4980000           0.8741000         18.9600000     
      5.5000000           0.8753000         18.9600000     
      5.5010000           0.8766000         18.9600000     
      5.5030000           0.8779000         18.9600000     
      5.5050000           0.8791000         18.9600000     
      5.5060000           0.8804000         18.9700000     
      5.5080000           0.8817000         18.9700000     
      5.5090000           0.8829000         18.9700000     
      5.5110000           0.8842000         18.9700000     
      5.5130000           0.8855000         18.9700000     
      5.5140000           0.8868000         18.9700000     
      5.5160000           0.8881000         18.9700000     
      5.5170000           0.8894000         18.9800000     
      5.5190000           0.8907000         18.9800000     
      5.5210000           0.8920000         18.9800000     
      5.5220000           0.8934000         18.9800000     
      5.5240000           0.8947000         18.9800000     
      5.5250000           0.8960000         18.9800000     
      5.5270000           0.8974000         18.9800000     
      5.5290000           0.8987000         18.9900000     
      5.5300000           0.9000000         18.9900000     
      5.5320000           0.9014000         18.9900000     
      5.5330000           0.9027000         18.9900000     
      5.5350000           0.9041000         18.9900000     
      5.5370000           0.9055000         18.9900000     
      5.5380000           0.9068000         18.9900000     
      5.5400000           0.9082000         19.0000000     
      5.5410000           0.9096000         19.0000000     
      5.5430000           0.9110000         19.0000000     
      5.5450000           0.9124000         19.0000000     
      5.5460000           0.9138000         19.0000000     
      5.5480000           0.9152000         19.0000000     
      5.5490000           0.9166000         19.0000000     
      5.5510000           0.9180000         19.0100000     
      5.5530000           0.9194000         19.0100000     
      5.5540000           0.9208000         19.0100000     
      5.5560000           0.9222000         19.0100000     
      5.5570000           0.9236000         19.0100000     
      5.5590000           0.9250000         19.0100000     
      5.5610000           0.9264000         19.0100000     
      5.5620000           0.9278000         19.0200000     
      5.5640000           0.9292000         19.0200000     
      5.5650000           0.9307000         19.0200000     
      5.5670000           0.9321000         19.0200000     
      5.5690000           0.9335000         19.0200000     
      5.5700000           0.9349000         19.0200000     
      5.5720000           0.9364000         19.0200000     
      5.5730000           0.9378000         19.0300000     
      5.5750000           0.9393000         19.0300000     
      5.5770000           0.9407000         19.0300000     
      5.5780000           0.9422000         19.0300000     
      5.5800000           0.9437000         19.0300000     
      5.5810000           0.9452000         19.0300000     
      5.5830000           0.9467000         19.0400000     
      5.5850000           0.9482000         19.0400000     
      5.5860000           0.9497000         19.0400000     
      5.5880000           0.9512000         19.0400000     
      5.5890000           0.9527000         19.0400000     
      5.5910000           0.9542000         19.0400000     
      5.5930000           0.9558000         19.0400000     
      5.5940000           0.9573000         19.0500000     
      5.5960000           0.9589000         19.0500000     
      5.5970000           0.9604000         19.0500000     
      5.5990000           0.9620000         19.0500000     
      5.6010000           0.9636000         19.0500000     
      5.6020000           0.9652000         19.0500000     
      5.6040000           0.9668000         19.0600000     
      5.6050000           0.9684000         19.0600000     
      5.6070000           0.9701000         19.0600000     
      5.6090000           0.9717000         19.0600000     
      5.6100000           0.9733000         19.0600000     
      5.6120000           0.9750000         19.0600000     
      5.6130000           0.9767000         19.0600000     
      5.6150000           0.9784000         19.0700000     
      5.6170000           0.9800000         19.0700000     
      5.6180000           0.9817000         19.0700000     
      5.6200000           0.9835000         19.0700000     
      5.6210000           0.9852000         19.0700000     
      5.6230000           0.9869000         19.0700000     
      5.6250000           0.9886000         19.0800000     
      5.6260000           0.9904000         19.0800000     
      5.6280000           0.9921000         19.0800000     
      5.6290000           0.9939000         19.0800000     
      5.6310000           0.9957000         19.0800000     
      5.6330000           0.9975000         19.0800000     
      5.6340000           0.9992000         19.0900000     
      5.6360000           1.0010000         19.0900000     
      5.6370000           1.0030000         19.0900000     
      5.6390000           1.0050000         19.0900000     
      5.6410000           1.0070000         19.0900000     
      5.6420000           1.0080000         19.0900000     
      5.6440000           1.0100000         19.0900000     
      5.6450000           1.0120000         19.1000000     
      5.6470000           1.0140000         19.1000000     
      5.6490000           1.0160000         19.1000000     
      5.6500000           1.0180000         19.1000000     
      5.6520000           1.0200000         19.1000000     
      5.6530000           1.0220000         19.1000000     
      5.6550000           1.0240000         19.1100000     
      5.6570000           1.0260000         19.1100000     
      5.6580000           1.0280000         19.1100000     
      5.6600000           1.0300000         19.1100000     
      5.6610000           1.0320000         19.1100000     
      5.6630000           1.0340000         19.1100000     
      5.6650000           1.0360000         19.1200000     
      5.6660000           1.0380000         19.1200000     
      5.6680000           1.0400000         19.1200000     
      5.6690000           1.0420000         19.1200000     
      5.6710000           1.0440000         19.1200000     
      5.6730000           1.0460000         19.1200000     
      5.6740000           1.0480000         19.1300000     
      5.6760000           1.0500000         19.1300000     
      5.6770000           1.0520000         19.1300000     
      5.6790000           1.0550000         19.1300000     
      5.6810000           1.0570000         19.1300000     
      5.6820000           1.0590000         19.1300000     
      5.6840000           1.0610000         19.1400000     
      5.6850000           1.0640000         19.1400000     
      5.6870000           1.0660000         19.1400000     
      5.6890000           1.0680000         19.1400000     
      5.6900000           1.0700000         19.1400000     
      5.6920000           1.0730000         19.1400000     
      5.6930000           1.0750000         19.1500000     
      5.6950000           1.0770000         19.1500000     
      5.6970000           1.0800000         19.1500000     
      5.6980000           1.0820000         19.1500000     
      5.7000000           1.0840000         19.1500000     
      5.7010000           1.0870000         19.1600000     
      5.7030000           1.0890000         19.1600000     
      5.7050000           1.0920000         19.1600000     
      5.7060000           1.0940000         19.1600000     
      5.7080000           1.0960000         19.1600000     
      5.7090000           1.0990000         19.1600000     
      5.7110000           1.1010000         19.1700000     
      5.7130000           1.1040000         19.1700000     
      5.7140000           1.1060000         19.1700000     
      5.7160000           1.1090000         19.1700000     
      5.7170000           1.1120000         19.1700000     
      5.7190000           1.1140000         19.1700000     
      5.7210000           1.1170000         19.1800000     
      5.7220000           1.1190000         19.1800000     
      5.7240000           1.1220000         19.1800000     
      5.7250000           1.1250000         19.1800000     
      5.7270000           1.1280000         19.1800000     
      5.7290000           1.1300000         19.1900000     
      5.7300000           1.1330000         19.1900000     
      5.7320000           1.1360000         19.1900000     
      5.7330000           1.1390000         19.1900000     
      5.7350000           1.1420000         19.1900000     
      5.7370000           1.1450000         19.1900000     
      5.7380000           1.1480000         19.2000000     
      5.7400000           1.1500000         19.2000000     
      5.7410000           1.1530000         19.2000000     
      5.7430000           1.1560000         19.2000000     
      5.7450000           1.1600000         19.2000000     
      5.7460000           1.1630000         19.2100000     
      5.7480000           1.1660000         19.2100000     
      5.7490000           1.1690000         19.2100000     
      5.7510000           1.1720000         19.2100000     
      5.7530000           1.1750000         19.2100000     
      5.7540000           1.1780000         19.2100000     
      5.7560000           1.1820000         19.2200000     
      5.7570000           1.1850000         19.2200000     
      5.7590000           1.1880000         19.2200000     
      5.7610000           1.1920000         19.2200000     
      5.7620000           1.1950000         19.2200000     
      5.7640000           1.1990000         19.2300000     
      5.7650000           1.2020000         19.2300000     
      5.7670000           1.2060000         19.2300000     
      5.7690000           1.2090000         19.2300000     
      5.7700000           1.2130000         19.2300000     
      5.7720000           1.2160000         19.2400000     
      5.7730000           1.2200000         19.2400000     
      5.7750000           1.2240000         19.2400000     
      5.7770000           1.2280000         19.2400000     
      5.7780000           1.2320000         19.2400000     
      5.7800000           1.2350000         19.2500000     
      5.7810000           1.2390000         19.2500000     
      5.7830000           1.2430000         19.2500000     
      5.7850000           1.2470000         19.2500000     
      5.7860000           1.2510000         19.2500000     
      5.7880000           1.2560000         19.2600000     
      5.7890000           1.2600000         19.2600000     
      5.7910000           1.2640000         19.2600000     
      5.7930000           1.2680000         19.2600000     
      5.7940000           1.2730000         19.2600000     
